SLC4A1,ALOX5,DDX11,NRXN3,CD44,KITLG,ASPM,STAG3,FCGR2B,GLI2,ARHGAP15,SPAG5,ICAM1,APOL1,CORO1A,CD33,ZNF85,NSUN5P2,BMPR1A,AREG,VNN2,KLHL24,VIPR1,LCT,LEPR,NEK2,PCDHB14,KIF18A,RIBC2,APOE,FXYD2,CELSR2,AFF3,GZMA,SCML4,NLGN4X,TMEM236,FCGR1A,DIXDC1,SEC24D,CD96,MSI2,GRAP,OBSCN,AGAP1,NCF1,DDR2,FCGR3B,KIF26B,EBF1,GALNT10,DEFA4,GKAP1,NCF1C,JAM3,PRKCB,AR,RNASE3,HIC2,MYO7B,GYPA,CD8B,CSPG4,NCKAP5,TIGIT,NCF1B,GTF2H2C,FMNL1,RGPD2,PRAME,PCDHB13,FAM72B,GRAPL,FAM72A,ZNF138,ARHGAP11A,FCGR3A,MICA,LILRB3,HCP5,SNORA12,DDX12P,FAM72D,RPL23AP53,HAR1A,ZNF492,FCGR2C,GYPB,ZNF850,Cell_type
0.3860637,2.0453644,1.7142612,0.32444802,2.1714692,0.25316742,2.3122697,2.1204195,0.6481014,-0.011789686,2.2456203,1.9688947,1.1294636,1.5114881,2.446841,0.3375289,1.4867111,0.87842786,0.52735543,0.3260389,1.1812776,2.147204,0.569357,0.116815925,1.0645764,1.5252815,0.08587173,1.5365907,0.71365416,1.1337736,0.15232612,1.0239208,2.222808,2.1367157,1.7895467,0.05313889,0.35694325,0.6388193,1.0048277,1.4508874,2.5278697,2.5224714,1.556753,1.553344,0.72977424,1.528745,0.19674632,0.28005165,0.5921737,2.2578363,1.6303445,0.03401198,1.180479,1.2251755,0.40204284,2.7917492,0.032741547,0.23460335,1.1823459,1.350113,0.27634656,1.811179,0.26299226,0.8979655,1.4763598,0.9283795,0.5406123,1.8424594,0.10560584,0.9106306,0.072995685,1.0697968,0.2810032,1.2153485,1.6531426,2.025785,1.8251272,0.92273635,0.17495215,2.0418732,0.24126714,0.9702602,0.8753326,0.8031697,0.35048732,0.2982842,0.36657768,0.12897937,1.2337792,B
0.5911416,2.3600206,1.7330688,0.45653865,1.852926,-0.015836759,2.3543105,1.964939,0.39064136,-0.010508507,2.1589715,1.9899316,1.0875959,0.99374944,2.2791457,0.4327301,1.5190535,0.9034459,0.1935505,0.018200569,1.3898114,2.2850091,0.40242645,0.18981612,0.61007255,1.4779763,0.39032784,1.6386209,0.8231682,0.348407,0.15971434,1.4139342,2.4413393,1.0891119,1.3486154,0.1506986,0.58657986,0.26352215,0.68382967,1.3499693,1.0157496,2.6969912,1.6896894,1.5861069,0.2814346,1.5714855,0.03085428,0.25177264,0.6246394,2.5181465,1.5233506,0.9606033,1.2471926,1.2410887,0.016202306,2.8056984,-0.011676936,0.50728106,1.3257295,1.4227638,0.25566387,0.8149777,0.061456047,0.71749455,0.7409436,1.2187804,0.62672234,1.8520226,0.14276479,0.30999213,0.32485288,0.9696637,0.5484655,1.1377331,1.6105325,2.0205646,1.0595546,1.2119026,0.36210376,2.514522,0.17003828,1.2082462,0.8685733,0.9510083,0.22966188,1.0600171,0.31831294,0.0610648,1.3517792,B
1.259932,2.0694587,1.6921474,0.77471334,2.6482503,-0.000105785344,2.1063917,1.5842671,0.2937218,0.01100313,1.9718424,1.9532905,1.4780658,1.0916378,2.3551285,0.55612844,1.4887594,0.56779855,0.17759645,0.070850395,0.9449854,2.20309,0.71723264,0.59539884,0.80717915,1.291956,0.8558435,1.4577985,0.401332,0.48575214,0.12933852,1.5224273,2.0931647,0.92334676,1.126568,0.026807046,1.2918069,0.10326931,0.43997446,1.4722933,1.636797,2.4576995,1.708249,1.5458944,0.29535353,1.0217093,0.049314387,0.44254658,1.1388702,2.4980774,1.7568564,0.97833407,1.220189,0.69081247,0.26794693,2.6490705,-0.06156507,0.539998,1.4965318,1.405133,0.6815322,0.47441435,0.2919311,0.27292314,0.48246166,0.75664026,0.5806961,2.244558,0.207357,0.9001118,0.78628683,0.6387105,0.625611,0.8001218,1.5268904,1.8956497,1.2534848,0.9317355,0.5534081,2.020313,0.15366223,1.1763766,0.5469839,0.85977393,0.54537785,0.2304031,0.3325192,0.17713992,1.4400259,B
1.33182,2.1607072,1.7507077,0.7922713,2.667694,0.033378363,2.1902423,1.6129543,0.3386713,-0.0032145295,1.9988047,1.9252948,1.5425911,1.0481578,2.3856058,0.600985,1.487704,0.64434016,0.20840599,0.03872489,0.8972457,2.252613,0.74136746,0.61071,0.7980938,1.2314163,0.79715925,1.5454825,0.40579244,0.4774668,0.10526944,1.6252971,2.0553017,0.91291445,1.1864802,0.109443136,1.3252485,0.13054103,0.44897804,1.520096,1.635387,2.4668324,1.5983222,1.4667016,0.3637457,0.9967668,0.0025122405,0.39184508,1.0875442,2.3473113,1.7320938,1.0258888,1.1993523,0.72160727,0.2165116,2.6527503,0.041746765,0.4482541,1.4437851,1.3389536,0.66299206,0.4123468,0.44495443,0.18763459,0.49147016,0.7243796,0.5284191,2.2192006,0.19356877,0.9237733,0.7025787,0.6844953,0.62376153,0.83541375,1.4994425,1.8976216,1.2616581,0.95451003,0.5513296,1.9580059,0.121278025,1.2824798,0.5495093,0.79811156,0.4874806,0.32329437,0.3579416,0.16381116,1.3697277,B
0.28187716,1.9651307,1.7113765,0.16927668,2.326568,0.2784709,2.1963158,2.061753,0.70133305,-0.032651126,2.2535474,1.932173,1.1094168,1.5185319,2.4081,0.35866323,1.382328,0.8748983,0.5238966,0.28764784,1.346686,2.142995,0.60014194,0.12785342,1.1350223,1.5792569,0.09438295,1.5626285,0.68861926,1.2531147,0.15290318,1.0656816,2.235641,2.1122231,1.8661374,0.1556634,0.41532826,0.63481236,1.106832,1.4475746,2.3638384,2.5446224,1.5936314,1.573326,0.7421013,1.6074842,0.22572513,0.17445642,0.33139142,2.182074,1.7151392,0.00888123,1.1870344,1.1779871,0.32597235,2.7126575,0.055908352,0.09622062,1.2160412,1.2215216,0.09283735,1.810428,0.2376091,0.9147674,1.5687762,0.8853815,0.6029855,1.8577819,0.033666294,0.68904936,0.057048883,1.0870283,0.31386298,1.1887053,1.608628,2.0740016,1.7618603,0.9206975,0.17459089,2.121473,0.24728861,0.8460531,0.80676097,0.82381403,0.2708442,0.25340542,0.32337314,0.08925621,1.238874,B
2.3598835,1.5974478,1.7293974,0.74571365,1.4856924,0.031843737,2.0713034,2.9690692,0.3911121,0.029169155,2.0435922,2.0003686,0.97012645,1.2437222,2.3137758,0.37120408,1.6395997,1.2193041,0.18844418,0.13262266,0.49844092,2.1630154,0.7786735,0.32041228,0.88785905,1.272661,0.22819169,1.3108226,0.77399457,0.23117125,0.117163934,1.370259,2.1209612,0.7519193,2.1193185,0.103059776,0.6794652,0.12989625,0.2829557,1.189976,2.252835,2.429655,1.7532198,1.4519904,0.69549197,1.1816767,0.08866673,0.3920949,1.3115231,2.4534717,1.9262351,0.0008869953,1.2257186,0.94848335,0.23446575,2.7167175,-0.00042547213,0.370259,1.3694097,1.3187671,1.223728,0.83471775,-0.0012227829,1.3634953,0.586573,0.8503714,0.36210346,2.08701,-0.036374096,0.39278737,0.18922698,0.7683025,0.5337506,0.8953558,1.605707,1.6895525,0.78560305,0.9762882,0.49244988,2.3904452,0.8825727,1.1330662,0.8272589,0.91956127,0.82622814,0.5142773,0.22175485,0.9198225,1.2863407,B
1.1075231,2.2336671,1.7519617,1.1261926,2.2224958,0.04415621,2.504172,2.3151176,0.56512785,0.004767553,2.1708043,1.9664356,0.8389674,1.0165781,2.2887504,0.5659659,1.6382865,0.82108,0.27917454,0.0788806,1.2078122,2.2444422,0.47772905,0.31017056,0.65608466,1.4712774,0.118592955,1.6724291,0.91581976,0.18360937,0.118814416,1.4164381,2.399881,0.98473305,1.549362,0.21462518,1.47872,0.30275154,0.47500426,1.3481054,1.634236,2.7302053,1.5230174,1.4184085,0.21978725,1.4095136,0.058626153,0.5133177,1.2926173,2.6692843,1.0372661,1.518443,1.1650683,0.97120094,0.13994762,2.6342466,0.20153575,0.6541295,1.4507537,1.2690108,0.46069938,0.90675396,0.025181388,0.12770799,0.7422814,1.0556436,0.5935133,1.8528639,0.27936193,0.37861562,0.15352699,1.0558485,0.3559044,1.0879674,1.4471473,2.1414292,1.3514675,1.1010045,0.43560526,2.0715268,0.14475715,1.1000421,0.77732736,1.2029203,0.5868365,0.1997579,0.24309956,0.109200075,1.3583518,B
0.28265417,3.0324802,2.4357018,0.52686423,2.550159,-0.0055388045,2.089428,2.0848444,1.0356547,0.033786878,2.370701,1.7622294,0.9582211,1.348676,2.9344373,0.8678465,1.6069173,1.5455549,0.6444613,0.20841554,1.4955261,1.8282534,1.0227783,0.62644863,0.91274196,0.8864969,0.3234676,1.2415417,0.9206134,0.22963843,0.07960916,1.3590876,2.7058563,1.4584569,1.3107598,0.08181951,0.9478292,1.6085559,0.48172316,1.5286701,2.5401182,2.430874,1.9524885,2.4659905,1.0032061,2.9678524,0.069514304,0.8587303,1.2893869,2.546467,1.5449387,0.4917379,1.0890994,2.4643514,0.54146683,2.8381858,0.010747553,0.50846297,1.0091997,2.003204,-0.037459955,1.138002,0.06602051,0.053596795,0.911163,2.5201924,0.6798293,2.823749,0.46623468,0.937646,0.2145451,0.7721547,0.7007934,0.6933741,1.2562459,1.5606991,2.439005,1.2860081,1.3821927,0.3826337,0.7044581,1.9027363,0.55172265,1.3525411,-0.022475148,0.41124204,1.4268376,0.054724295,0.9771543,B
0.42585218,2.4179218,1.7133145,0.44282213,1.919632,-0.021419538,2.396266,1.8531157,0.39341003,0.0010736893,2.1469405,2.0356545,1.1517909,0.9509427,2.2580948,0.39761066,1.5176504,0.90733385,0.14727826,0.068564706,1.1305813,2.3743937,0.40950242,0.12641937,0.5266571,1.4891566,0.3287175,1.6928964,0.81968,0.2976966,0.09065121,1.3193095,2.4356756,1.1400994,1.3455378,0.26886427,0.59696776,0.2513295,0.665893,1.3722874,1.1600348,2.7273195,1.7160269,1.5852599,0.17794545,1.6615641,0.030907372,0.08671137,0.83228105,2.6226966,1.5184484,0.7886108,1.2524806,1.2389381,0.050488267,2.794414,0.016733617,0.3555713,1.3134742,1.3880808,0.26507592,0.6270198,0.047040887,0.7448289,0.8698445,1.2118344,0.5710628,1.7936227,0.07148878,0.20803867,0.26117167,0.9727342,0.4863347,1.2330993,1.6118453,2.009162,1.0636381,1.2106576,0.37059435,2.5422025,0.22805637,1.2069726,0.8064092,0.9104345,0.24632221,1.0152446,0.30962926,0.04722025,1.3240929,B
0.22969449,1.9059458,1.7455229,0.32706735,2.2007,0.276904,2.3028357,2.0170493,0.6702611,0.024391657,2.2593017,1.9365131,1.1779139,1.4606901,2.3933678,0.43802994,1.4803753,0.8026038,0.5335988,0.2267945,1.2501446,2.0971146,0.54699355,0.082286775,1.0596536,1.5208751,0.1230234,1.5651503,0.7169028,1.1922446,0.18166168,1.0384293,2.1923175,2.0241938,1.8304765,0.0914366,0.46812123,0.62941486,1.0188259,1.499276,2.475754,2.5372963,1.6003131,1.4825678,0.788531,1.7062807,0.19552635,0.2766148,0.41255072,2.1310875,1.6469297,-0.012872677,1.2108964,1.2233748,0.38999516,2.7207801,-0.002724006,0.2466262,1.1564097,1.400424,0.11981936,1.7537382,0.29609302,0.88390857,1.5943348,0.9065108,0.60553586,1.8048751,0.12534781,0.71956825,0.098004304,1.0702244,0.26923403,1.1921791,1.575511,2.0560424,1.9885812,0.92607355,0.18065658,2.1236112,0.19637176,0.9483354,0.8279718,0.73784775,0.2627595,0.24857184,0.34582397,0.014363069,1.2157036,B
0.58934414,2.2020414,1.7943953,0.49073976,1.9213728,-0.0042909663,2.39828,1.995756,0.45486397,0.03754632,2.1678777,2.0219483,1.2096355,1.0545664,2.2918572,0.36741093,1.5433415,0.9209113,0.24910137,0.007176929,1.3638332,2.4033895,0.25023827,0.1196793,0.56391513,1.5632823,0.32069072,1.6708199,0.84075075,0.3412168,0.15834731,1.3351085,2.485712,1.0404537,1.425518,0.10156224,0.46994105,0.31556183,0.7125244,1.3866342,1.159925,2.639521,1.6939986,1.51846,0.18761398,1.7158335,-0.006031847,0.19976091,0.65190345,2.5802355,1.5080523,0.9060817,1.2636847,1.2388731,0.05777106,2.802332,0.022203237,0.37432575,1.2864472,1.3476423,0.20461865,0.7558176,0.18407343,0.61421824,0.8015682,1.1933688,0.58210737,1.7645032,0.1274159,0.29395622,0.23988482,1.0558265,0.6068828,1.2375224,1.6177683,2.059316,1.1400515,1.2093145,0.27768263,2.5702674,0.28606018,1.2121903,0.8296137,1.0448563,0.28938127,1.0042845,0.29210603,0.07230593,1.3118151,B
0.3965956,2.2847629,1.7587295,0.38322577,1.9265528,0.008245869,2.395308,1.9495595,0.3683788,0.01190477,2.1366577,1.9709792,1.2017485,1.0031093,2.3350344,0.35357657,1.5287284,0.8912952,0.17877321,0.0024142498,1.3821903,2.3279493,0.37191164,0.20508677,0.6132466,1.496702,0.26591522,1.7064091,0.8781418,0.36225542,0.11700206,1.4025731,2.4551463,1.1679047,1.3511833,0.063439526,0.56920767,0.26474956,0.6617717,1.3920228,1.0748956,2.712828,1.7025962,1.4962295,0.2515605,1.6086215,0.03728562,0.22290096,0.7356338,2.5889103,1.4271251,0.96025974,1.2626866,1.2438203,0.08875973,2.8391116,0.0696388,0.40148777,1.2774448,1.310705,0.21816005,0.6781825,-0.053166233,0.71710294,0.8383048,1.2012125,0.5961245,1.8477905,0.06058049,0.28058213,0.2434217,0.9937047,0.41674325,1.2105243,1.6517619,2.033685,1.068368,1.2251481,0.30643338,2.6284802,0.2328408,1.1912547,0.83771163,0.9132777,0.38909665,1.0214785,0.33194482,0.12076329,1.3091351,B
0.098181136,2.0221405,1.7319411,0.43535283,2.1902888,0.25921568,2.1449997,2.1446621,0.68015915,-0.020975595,2.287001,1.89649,1.1399232,1.4722483,2.4541702,0.4091145,1.4593358,0.8963589,0.6378543,0.39673135,1.2955402,2.0768137,0.51017475,0.1325244,1.0855246,1.5357982,-0.044404615,1.5665115,0.6211575,1.2146069,0.14103475,1.0855757,2.1835907,2.1735344,1.9133805,0.012574828,0.2798261,0.63317776,1.0243446,1.4636915,2.4869337,2.4452853,1.5752289,1.5603935,0.81951785,1.602764,0.1406897,0.23462424,0.40193334,2.2445087,1.6380485,0.19634749,1.1881233,1.3443093,0.39121193,2.7644064,0.060209334,0.30679092,1.207229,1.1909901,0.12487592,1.7790116,0.30565417,1.0039256,1.6082848,1.0502702,0.5792933,1.8480215,0.06402935,0.66510916,0.13296792,1.0735662,0.3273546,1.1120262,1.623563,2.0193205,1.9168565,0.9410073,0.22134763,2.0459228,0.16992754,0.8644839,0.88939357,0.7620201,0.38037032,0.17258665,0.3267431,0.12841357,1.235796,B
0.19933474,3.013254,2.4789693,0.4841264,2.6260483,0.011892842,2.0896804,2.058678,1.1291867,0.018420892,2.3697288,1.7877758,0.86793983,1.3404273,2.9379478,0.8353996,1.5874126,1.5415477,0.6527565,0.15462965,1.4170418,1.8374181,1.0885518,0.6188041,0.994676,0.91693026,0.3329977,1.2835689,0.89969367,0.26265642,0.025593705,1.2871045,2.686421,1.4329094,1.2836052,0.071220554,0.8670834,1.5519226,0.4527455,1.5172644,2.5564435,2.4347458,1.9573427,2.3431497,0.91791177,2.9100745,0.04788048,0.66040987,1.2221085,2.546951,1.530482,0.40210816,1.0599372,2.4162552,0.49937874,2.8198729,-0.0063067516,0.49304473,1.0836755,2.0211859,0.06208165,1.0925589,0.122229375,-0.03323528,0.80712163,2.4466057,0.71243185,2.7797687,0.46133912,0.99165505,0.1797624,0.7504839,0.6998243,0.6493309,1.2845982,1.6457906,2.3627903,1.2864316,1.3431696,0.32555342,0.75101286,1.8096071,0.43933845,1.3834946,0.03659097,0.37545,1.4607661,-0.01992033,1.063139,B
0.20748758,2.043419,1.7079968,0.3049797,2.3018913,0.28690895,2.2779553,2.091762,0.7108238,-0.012930236,2.239768,1.9009728,1.0246528,1.5149611,2.4558413,0.3646132,1.4586294,0.81319904,0.56878453,0.37016362,1.3236411,2.1787965,0.5821398,0.14094046,1.1167212,1.5515355,0.0073512294,1.6161813,0.7430823,1.2800258,0.09584103,0.9953821,2.2151015,2.1792252,1.8909194,0.033092894,0.31967908,0.70973724,1.0797241,1.4624972,2.4631345,2.542116,1.5304748,1.4335787,0.83021826,1.5959245,0.21777093,0.29999325,0.44058967,2.207861,1.6591222,-0.080562875,1.1772027,1.2626269,0.36540872,2.705787,0.08260164,0.20640048,1.2355394,1.0928422,0.0952874,1.8510164,0.24692886,0.9415173,1.5219576,0.9311617,0.5732614,1.7947778,0.099695385,0.72036976,0.025507059,1.05272,0.3175997,1.2362881,1.6492659,2.024752,2.0362632,0.9229796,0.15476537,2.1814728,0.20041639,0.97641355,0.9130889,0.7944391,0.33331925,0.2503594,0.26624727,0.04200192,1.1814665,B
1.2464728,2.1443555,1.728003,1.1316493,2.31667,0.057477344,2.3923063,2.2916641,0.57966465,-0.013521082,2.168424,1.9924748,0.6517689,1.0175076,2.26648,0.6490377,1.5780909,0.8199035,0.21180256,0.061819516,1.4034854,2.2136662,0.5668071,0.31595886,0.6193815,1.4366502,0.14138742,1.6598836,0.94649684,0.16858384,0.16989428,1.3301475,2.3727753,0.98709685,1.6704909,0.24350548,1.5911341,0.28898257,0.3605991,1.2949399,1.6419513,2.7683089,1.492513,1.4190279,0.105964735,1.388993,0.101945825,0.5899524,1.2335731,2.718002,0.9884852,1.5294889,1.1370841,1.0125611,0.1766876,2.592795,0.08790382,0.6859692,1.435561,1.1747044,0.58872116,0.8485561,0.14456315,0.23635222,0.8430488,1.1081115,0.63781124,1.8710997,0.2225793,0.36960045,0.095014565,1.0913309,0.229849,1.0952863,1.4105989,2.1562178,1.3072863,1.0917315,0.46416962,1.9750205,0.07347224,1.1044872,0.77026874,1.12309,0.6128754,0.14481339,0.27422583,0.04394578,1.338674,B
0.42557085,2.354563,1.7750316,0.387962,1.8736056,0.006474009,2.3357308,2.0742228,0.4173572,-0.014361597,2.160818,1.9880755,1.1527792,1.0135846,2.3123481,0.43741694,1.521798,0.885741,0.19017127,0.10571342,1.3573656,2.3341897,0.31385267,0.14735702,0.5909097,1.4970796,0.385027,1.6702352,0.8816872,0.34630337,0.13638982,1.4630448,2.4678571,1.026071,1.3792626,0.109355696,0.53599703,0.3442479,0.6265709,1.3633529,1.1133904,2.6882908,1.7143161,1.5987378,0.20504446,1.7477689,0.00080029084,0.25859153,0.6037687,2.5808635,1.5758258,0.9755329,1.2545638,1.3683783,0.062498514,2.8353217,-0.06125021,0.34200996,1.3406552,1.3584924,0.15809174,0.62222934,0.08220693,0.70125794,0.81511563,1.2281948,0.59659934,1.7906756,0.12846673,0.27113563,0.26668486,0.9947812,0.43487096,1.2139647,1.63099,2.0174937,1.214819,1.2235754,0.33963406,2.6276658,0.28020734,1.1960499,0.8415392,0.9977399,0.2750589,1.0264823,0.34947464,0.10810436,1.3361284,B
0.3727566,2.0344193,1.7175922,0.27419803,2.268855,0.3055462,2.1365352,2.0837727,0.7960095,0.032855496,2.2547674,1.901565,1.0595452,1.499299,2.3866267,0.47268465,1.429271,0.7919936,0.55522776,0.21691246,1.3116244,2.0973678,0.5935081,0.05990169,1.0916698,1.5571991,0.052372586,1.5770302,0.6120077,1.2830427,0.21583685,1.1123425,2.1651027,2.07666,1.9126121,-0.0077880854,0.23620671,0.6014338,1.0578827,1.4397849,2.2947917,2.5495145,1.567192,1.413635,0.81332,1.6249703,0.18488008,0.21040946,0.5315579,2.2482736,1.6559005,0.099888876,1.2180778,1.271725,0.41458082,2.671346,0.07267394,0.34193194,1.2215234,1.3295013,0.18269916,1.7298919,0.3220441,0.8641826,1.6025516,0.96517795,0.5402226,1.8786825,0.05778494,0.71564204,0.024340387,1.1018244,0.32091466,1.1513394,1.6395848,2.1309083,1.8246123,0.95919836,0.19223252,2.1856809,0.17674926,0.8931175,0.85441643,0.77650225,0.3360048,0.18129161,0.30589345,0.10854222,1.2596612,B
0.26462173,1.9789433,1.7624146,0.2459422,2.2406738,0.27417734,2.2161312,2.0459206,0.65858406,0.01940295,2.226327,1.9188449,1.1463017,1.471417,2.3703527,0.47319964,1.3558917,0.78812164,0.5507424,0.397775,1.354734,2.1291802,0.57533437,0.13168165,1.0935477,1.5596802,0.07584656,1.5068634,0.72235465,1.2872715,0.2265769,1.0871248,2.1562397,2.1325085,1.8408351,0.12251336,0.427137,0.68640643,1.0241792,1.4744481,2.446347,2.4775667,1.6082226,1.4475752,0.85758203,1.6507312,0.15945886,0.2298407,0.34791362,2.1217957,1.660327,0.0020692535,1.1405731,1.2805514,0.46356216,2.6483219,0.04672523,0.30306315,1.1898099,1.4230974,0.08114107,1.8745779,0.33277023,0.89522815,1.5049413,0.97184974,0.5378862,1.8067153,0.12867273,0.72146326,0.0564779,1.0059152,0.31958315,1.1449127,1.6072868,2.1258152,2.0420809,0.93943465,0.15085652,2.0650384,0.13608518,0.99111044,0.9017648,0.6797213,0.4143572,0.27613118,0.32452592,0.09423591,1.2314584,B
0.3908329,2.4100788,1.7330656,0.46299955,1.8698779,0.01909853,2.3562255,2.0219584,0.38555866,-0.01789227,2.160922,1.9229133,1.2784396,0.99578434,2.2529337,0.31687367,1.4808749,0.8853987,0.14587006,0.001073652,1.3556473,2.3493953,0.36850706,0.15554903,0.6363759,1.593105,0.30189982,1.6954358,0.8964455,0.25558144,0.179268,1.4203303,2.4468353,1.1017559,1.3165023,0.1262196,0.37613878,0.22423849,0.70394385,1.4434359,1.1064365,2.6482313,1.6760044,1.6234115,0.51097256,1.5617855,0.016610855,0.13867146,0.66869116,2.5873222,1.4128786,0.7922798,1.2525262,1.2782193,0.083112694,2.75327,0.06674948,0.44026023,1.2920778,1.3227679,0.19107403,0.7682585,0.03810232,0.79251885,0.8533227,1.0805643,0.59123373,1.8365884,0.17971082,0.30097154,0.36438623,1.0028132,0.5343769,1.1953269,1.6181667,1.9837081,1.0548148,1.1875374,0.38668737,2.6781664,0.24824455,1.1735634,0.74287903,1.0400743,0.42633477,1.0735294,0.32755575,0.003204662,1.3056974,B
0.48257124,2.3298528,1.7076882,0.5917091,1.914869,-0.0064173695,2.3239038,1.9846132,0.35464826,-0.0053816726,2.120273,1.9799615,1.2022698,0.973009,2.3200095,0.39299718,1.4986681,0.82156855,0.14883657,-0.03138212,1.3101919,2.250938,0.3618809,0.16511232,0.6032116,1.5098914,0.29550472,1.7044356,0.809486,0.3678791,0.10772846,1.5168748,2.397509,0.97115487,1.3920127,0.09973679,0.617189,0.27017996,0.61381245,1.3623091,1.1451789,2.6247652,1.714419,1.5219712,0.35206127,1.5560663,0.019218141,0.21713564,0.66151595,2.6166422,1.4573568,0.8491346,1.2802446,1.1906555,0.11080418,2.7984955,0.020149514,0.4281368,1.3417696,1.4313357,0.26916528,0.6177852,0.031975664,0.78166187,0.6881654,1.2194223,0.55428016,1.8440013,0.16484956,0.35678864,0.3484194,0.9969191,0.48942688,1.1430819,1.603278,2.0337987,1.1301653,1.2074022,0.4314684,2.4923048,0.264535,1.2133083,0.84101033,0.96292484,0.44890338,0.97395843,0.3536515,0.10809322,1.3596157,B
0.5965216,2.3775887,1.7940089,0.38357154,1.8687626,0.005793145,2.3604898,1.969346,0.42160812,0.04995474,2.1228466,1.976386,1.0781982,0.994622,2.3119688,0.36105552,1.5106646,0.86147195,0.22537065,0.011961632,1.3101493,2.317646,0.36669365,0.16383626,0.6550362,1.5388268,0.3821386,1.6142304,0.8057564,0.4061487,0.1960016,1.4404536,2.4338303,1.0708405,1.2922906,0.1262911,0.66116416,0.32794413,0.6609634,1.354865,1.101952,2.659701,1.6611453,1.4961038,0.34255975,1.6403652,0.012345577,0.14903691,0.6113876,2.5550487,1.4475883,0.96088904,1.2912949,1.2907386,0.054646198,2.7603295,0.089630276,0.4529316,1.3298213,1.1904551,0.237911,0.7991345,0.05063913,0.680954,0.8633312,1.1493173,0.6146042,1.8217205,0.21210076,0.4278497,0.3427803,1.0535426,0.5216662,1.2488195,1.6084442,2.0378177,1.1421337,1.2085274,0.36363342,2.4642692,0.27398837,1.1280936,0.7937004,0.9554888,0.30486497,0.9380281,0.37195665,0.12905516,1.3621706,B
0.47413158,2.1247463,1.7403046,0.3303391,2.1932771,0.23270947,2.2557898,2.1433692,0.6403743,0.06972165,2.2435236,1.9195144,1.1132252,1.4148384,2.4217665,0.5487638,1.4564736,0.8893709,0.59588337,0.19012263,1.2374692,2.1261876,0.63860697,0.08744672,1.0720319,1.5487086,0.201375,1.5995425,0.8038458,1.2701006,0.122944154,1.064773,2.1524277,2.1396265,2.0324953,0.12756133,0.34895304,0.64267844,1.0358413,1.4403801,2.343005,2.517072,1.5471503,1.3681077,0.8232048,1.4920865,0.1905442,0.2879993,0.61706257,2.2577496,1.6598535,-0.037423592,1.2256864,1.2770754,0.37524024,2.710551,0.018436462,0.41118237,1.2428089,1.2742954,0.27661633,1.7467849,0.27207577,1.0338899,1.5368695,0.9574514,0.5109023,1.8011047,0.08026062,0.7504214,0.15654287,1.0692843,0.26032197,1.1551981,1.6585982,2.025937,1.8808477,0.96066767,0.26787928,2.0313733,0.27010444,0.9286459,0.9331105,0.7660781,0.44204932,0.2589799,0.22993413,0.1573733,1.2362064,B
1.2209,1.9593982,1.7122804,0.9609804,2.7895837,0.0046627354,2.221415,1.6018875,0.3018078,-0.03755513,1.987942,1.9519825,1.4733576,1.0407884,2.267126,0.4791178,1.4513829,0.6085306,0.215046,0.03650289,0.8515438,2.2172573,0.7358773,0.5949523,0.87516147,1.2723323,0.8612231,1.5201849,0.3714948,0.37234756,0.04016138,1.6387359,2.1499138,1.0360558,1.0741307,0.08076451,1.1630958,0.16561551,0.41179997,1.5364342,1.7083215,2.4607356,1.6408715,1.4867797,0.2648039,1.0460472,0.0607656,0.40904343,1.1099025,2.5957239,1.6751204,0.9087126,1.2486821,0.69917506,0.22476402,2.6827216,-0.014805957,0.47980312,1.4984471,1.3818535,0.5411024,0.48656923,0.2824908,0.20973891,0.4225679,0.7063826,0.52859676,2.2541325,0.21681982,1.0920682,0.7888419,0.577151,0.6712377,0.71994334,1.5348786,1.856629,1.3753518,1.0032095,0.6313182,1.8306249,0.14506415,1.2297918,0.5310525,0.8056086,0.55737036,0.19931808,0.4668622,0.12662672,1.4703971,B
0.39126587,2.2508597,1.8010212,0.3701168,1.8764311,0.03371269,2.379756,2.0676832,0.43550318,0.00985063,2.086713,2.0083516,1.1155916,0.9879905,2.338859,0.4061239,1.511892,0.86206454,0.10632852,0.0070533687,1.3887792,2.3973508,0.35906765,0.14204928,0.6612974,1.587243,0.2796279,1.7069026,0.78083426,0.32954288,0.3136749,1.4262496,2.4912145,1.0714846,1.3331233,0.19219288,0.4970034,0.3461209,0.66108406,1.3336039,1.2107512,2.61324,1.6910574,1.5593046,0.36492562,1.6327499,0.0014823021,0.2153832,0.59153515,2.5615723,1.44778,1.0008962,1.2594397,1.3178732,0.032060895,2.7707207,0.05716829,0.37074894,1.3572493,1.2315321,0.15409417,0.76348305,0.034770675,0.81605625,0.78696054,1.100682,0.6209341,1.8470248,0.14820269,0.25319254,0.28911555,1.0194199,0.51673293,1.1422908,1.6421937,2.0535445,1.3256696,1.2134968,0.24444994,2.6227689,0.22716326,1.2156779,0.8435516,0.89320517,0.26281783,1.1039644,0.4313633,0.056283075,1.3353757,B
